customer_id,total_spent,total_orders,total_units,first_purchase,last_purchase
12536.0,4106.82,5,2652,2011-02-12 12:43:00,2011-11-10 14:52:00
13988.0,4098.8,9,3025,2011-03-30 11:48:00,2011-11-20 10:15:00
14534.0,4075.35,25,1925,2011-01-25 11:47:00,2011-12-08 11:22:00
16592.0,4073.2799999999997,19,2914,2011-01-04 11:50:00,2011-11-27 13:07:00
12449.0,4067.29,4,1553,2011-02-08 09:14:00,2011-11-17 13:46:00
12569.0,4064.99,35,1793,2011-01-04 13:47:00,2011-12-10 11:49:00
14092.0,4063.1,17,2061,2010-02-12 09:10:00,2011-11-16 12:08:00
16401.0,4061.2400000000002,20,3858,2011-01-05 11:58:00,2011-11-25 12:57:00
14401.0,4039.98,14,4505,2010-12-15 09:07:00,2011-10-11 11:22:00
16670.0,4022.46,17,2524,2010-12-16 10:30:00,2011-12-09 18:18:00
13815.0,4014.91,5,2557,2011-01-25 12:16:00,2011-11-17 14:19:00
17567.0,4012.56,10,2428,2010-02-12 15:18:00,2011-10-13 12:52:00
12378.0,4008.62,1,2529,2011-02-08 10:34:00,2011-02-08 10:34:00
16186.0,3991.94,13,3008,2010-02-12 14:40:00,2011-12-05 13:54:00
17001.0,3989.57,11,2164,2010-12-16 09:35:00,2011-11-17 15:24:00
14547.0,3986.74,9,2658,2011-05-12 12:59:00,2011-11-27 13:49:00
12867.0,3986.22,10,4274,2010-12-14 15:16:00,2011-11-13 15:30:00
12656.0,3982.72,8,1708,2011-04-20 09:20:00,2011-12-08 10:31:00
12957.0,3979.04,12,2531,2011-03-10 10:37:00,2011-11-30 09:53:00
15416.0,3974.37,5,2089,2011-02-03 08:41:00,2011-12-07 11:13:00
15529.0,3967.78,12,3489,2010-08-12 12:24:00,2011-11-17 11:29:00
17769.0,3960.63,12,1857,2011-01-23 11:15:00,2011-11-27 11:18:00
13183.0,3957.7799999999997,9,2208,2011-02-11 14:50:00,2011-09-14 10:42:00
14277.0,3957.0,4,1624,2011-11-05 13:20:00,2011-11-24 15:01:00
17611.0,3947.87,19,2552,2010-12-13 13:52:00,2011-11-04 14:11:00
12727.0,3947.7,9,2085,2011-01-23 15:17:00,2011-11-29 11:46:00
17377.0,3925.92,21,2075,2010-01-12 12:35:00,2011-11-16 11:17:00
14426.0,3918.9,16,2339,2010-12-15 12:06:00,2011-11-21 11:47:00
17593.0,3911.56,6,3095,2010-12-22 10:29:00,2011-09-09 09:52:00
13802.0,3906.27,6,2281,2010-12-14 09:54:00,2011-07-24 13:26:00
14739.0,3899.1,8,3817,2010-07-12 14:58:00,2011-11-20 10:37:00
17651.0,3886.67,14,3100,2011-06-10 16:17:00,2011-11-28 10:29:00
12841.0,3876.4,26,2683,2010-03-12 10:43:00,2011-12-06 12:20:00
14291.0,3873.3,12,2748,2011-04-10 11:44:00,2011-11-08 10:55:00
12779.0,3868.7,12,1996,2010-03-12 13:40:00,2011-11-18 17:10:00
12749.0,3868.2,8,1422,2011-01-08 12:48:00,2011-11-17 12:05:00
13124.0,3866.33,3,2147,2010-12-15 15:00:00,2011-11-09 12:45:00
13999.0,3865.2599999999998,15,2231,2010-12-13 11:23:00,2011-11-29 13:40:00
18073.0,3864.44,13,3098,2011-03-08 14:33:00,2011-08-17 14:02:00
15195.0,3861.0,1,1404,2011-07-12 12:20:00,2011-07-12 12:20:00
12539.0,3852.5,5,2066,2011-01-27 11:05:00,2011-11-17 13:30:00
15804.0,3848.55,19,2515,2011-02-11 16:37:00,2011-11-28 15:50:00
16327.0,3844.22,6,2571,2010-05-12 12:43:00,2011-11-25 13:23:00
12662.0,3817.08,12,2040,2010-01-12 13:04:00,2011-11-16 17:26:00
17091.0,3802.81,10,1743,2010-07-12 09:55:00,2011-08-11 10:17:00
15867.0,3797.79,16,2052,2010-05-12 14:17:00,2011-11-17 16:39:00
16655.0,3794.52,6,2367,2011-07-06 07:49:00,2011-12-01 10:16:00
13435.0,3794.4900000000002,9,2125,2011-03-06 17:07:00,2011-11-15 15:23:00
15299.0,3787.09,11,2940,2010-02-12 16:48:00,2011-11-02 15:07:00
12562.0,3781.7400000000002,7,1779,2011-01-12 17:20:00,2011-11-17 11:34:00
15298.0,3774.1,14,2752,2010-08-12 13:55:00,2011-11-29 10:23:00
16168.0,3770.6,28,1888,2010-05-12 11:38:00,2011-12-07 15:15:00
18087.0,3770.12,4,3571,2011-02-09 15:12:00,2011-11-02 11:24:00
17173.0,3755.65,9,1121,2011-04-12 14:40:00,2011-12-10 12:51:00
13523.0,3755.38,6,1745,2010-08-12 14:22:00,2011-10-24 10:29:00
16904.0,3754.27,16,2034,2010-07-12 13:29:00,2011-10-11 13:46:00
12429.0,3750.4,4,1557,2010-09-12 12:05:00,2011-11-30 17:22:00
17238.0,3744.65,17,1822,2010-03-12 15:05:00,2011-11-22 12:09:00
12668.0,3743.18,6,1595,2010-12-19 12:46:00,2011-11-28 10:56:00
16145.0,3741.98,18,3072,2010-12-15 09:09:00,2011-12-07 10:54:00
14282.0,3729.34,15,2668,2010-07-12 12:21:00,2011-11-20 15:27:00
15808.0,3724.77,5,1341,2010-05-12 13:05:00,2011-06-02 14:33:00
12502.0,3723.87,5,820,2011-03-02 10:41:00,2011-06-05 08:19:00
13069.0,3717.82,27,5466,2010-05-12 11:02:00,2011-12-08 11:48:00
13266.0,3717.67,19,4299,2010-12-15 16:56:00,2011-11-28 14:39:00
14364.0,3717.35,8,1967,2011-05-06 11:42:00,2011-12-05 12:56:00
16240.0,3693.81,5,1634,2011-01-12 14:02:00,2011-11-30 17:07:00
12597.0,3683.13,5,2187,2011-03-16 14:00:00,2011-11-20 13:33:00
12647.0,3669.92,13,1420,2010-05-12 14:02:00,2011-11-17 12:56:00
16253.0,3665.62,3,3137,2011-03-29 13:33:00,2011-08-11 11:23:00
17819.0,3661.07,8,1027,2010-03-12 14:26:00,2011-10-06 10:59:00
12553.0,3652.25,14,1924,2011-01-12 16:38:00,2011-12-10 14:18:00
18079.0,3651.97,4,7432,2011-04-15 12:14:00,2011-10-25 15:27:00
15845.0,3650.87,10,1918,2011-02-25 10:39:00,2011-11-22 09:42:00
16712.0,3645.43,11,1749,2011-02-08 13:15:00,2011-11-30 13:48:00
16440.0,3640.67,5,2018,2011-02-12 12:02:00,2011-10-19 11:52:00
15379.0,3631.89,8,2293,2010-12-16 13:02:00,2011-09-03 13:50:00
13381.0,3626.81,7,2027,2011-02-14 10:10:00,2011-11-18 16:59:00
16570.0,3622.95,15,2050,2010-12-14 10:53:00,2011-11-24 17:02:00
13327.0,3617.57,9,1588,2010-09-12 15:32:00,2011-08-19 11:55:00
15296.0,3610.31,10,1757,2011-01-17 11:57:00,2011-11-05 13:18:00
13137.0,3605.08,9,2225,2011-01-04 11:34:00,2011-11-29 12:09:00
16242.0,3598.26,8,1981,2011-01-12 15:12:00,2011-11-21 14:26:00
13082.0,3595.48,10,4313,2011-03-15 08:18:00,2011-06-16 10:19:00
14132.0,3580.13,12,3366,2011-03-08 10:49:00,2011-12-07 10:47:00
12417.0,3578.8,12,1539,2010-12-17 11:51:00,2011-10-31 16:02:00
17203.0,3563.85,6,2850,2011-04-11 10:47:00,2011-10-18 12:07:00
15484.0,3563.11,5,3136,2011-08-12 15:03:00,2011-11-30 14:48:00
13426.0,3550.7,12,2224,2010-12-15 12:43:00,2011-11-29 13:29:00
12370.0,3545.69,4,2353,2010-12-14 12:58:00,2011-10-19 14:51:00
14503.0,3543.26,6,2004,2011-02-12 14:46:00,2011-11-29 12:15:00
15544.0,3542.51,11,3105,2010-02-12 12:47:00,2011-12-08 09:10:00
14040.0,3542.19,15,1524,2011-01-27 11:15:00,2011-12-01 14:57:00
17491.0,3541.92,11,2012,2010-07-12 12:18:00,2011-11-25 13:10:00
17528.0,3540.1,11,2130,2011-06-12 10:31:00,2011-12-10 15:35:00
13552.0,3539.53,16,1386,2011-01-28 10:10:00,2011-09-19 14:46:00
13334.0,3536.82,3,1774,2011-02-06 11:33:00,2011-09-18 15:21:00
17160.0,3518.03,6,2856,2011-04-07 10:27:00,2011-12-04 12:00:00
13953.0,3515.68,7,2724,2010-12-22 10:29:00,2011-10-18 10:55:00
16131.0,3506.54,6,1802,2011-04-14 08:32:00,2011-10-19 11:53:00
15505.0,3497.14,7,2348,2011-05-08 15:07:00,2011-10-18 07:56:00
13520.0,3487.75,8,1642,2010-03-12 10:36:00,2011-12-10 10:20:00
16458.0,3482.7400000000002,18,2154,2010-12-14 11:51:00,2011-12-09 14:22:00
14907.0,3478.85,10,1686,2010-07-12 10:14:00,2011-11-16 16:21:00
14395.0,3471.91,12,1689,2010-02-12 18:15:00,2011-10-25 17:07:00
17230.0,3466.67,11,1553,2010-12-15 11:22:00,2011-10-02 14:15:00
13448.0,3465.67,10,1638,2010-01-12 10:52:00,2011-11-23 12:33:00
17576.0,3457.78,22,1954,2010-09-12 16:57:00,2011-12-07 17:23:00
17758.0,3456.7,8,2091,2011-03-04 15:22:00,2011-11-20 14:45:00
15410.0,3450.84,8,1200,2011-01-09 19:08:00,2011-09-16 14:47:00
16019.0,3450.24,10,1649,2010-10-12 12:29:00,2011-10-24 11:51:00
13536.0,3448.29,7,2136,2011-04-12 11:55:00,2011-11-30 14:42:00
15129.0,3447.4,11,1794,2011-02-21 09:09:00,2011-10-20 14:40:00
15113.0,3439.41,4,2362,2011-10-16 15:27:00,2011-11-30 08:23:00
15581.0,3429.9700000000003,14,286,2010-08-12 14:38:00,2011-11-08 09:38:00
15974.0,3429.55,8,2256,2011-02-24 10:10:00,2011-12-05 11:10:00
14221.0,3427.85,10,2190,2011-02-06 16:59:00,2011-10-28 13:42:00
16360.0,3411.69,8,2128,2011-01-11 10:57:00,2011-12-09 13:50:00
13993.0,3409.66,12,892,2011-01-13 10:43:00,2011-11-09 12:16:00
15981.0,3408.48,8,1866,2011-01-02 13:50:00,2011-12-04 09:49:00
13437.0,3408.06,7,1283,2011-01-09 18:20:00,2011-11-25 14:00:00
17669.0,3406.72,7,1916,2011-04-04 10:11:00,2011-10-28 08:53:00
13842.0,3385.62,9,1768,2010-08-12 10:39:00,2011-12-10 10:51:00
13198.0,3384.09,8,2645,2010-12-13 09:29:00,2011-11-29 15:17:00
15228.0,3376.96,5,2252,2011-02-08 12:27:00,2011-08-08 12:11:00
17725.0,3371.13,14,2141,2011-03-17 19:47:00,2011-11-23 16:34:00
13014.0,3365.43,16,886,2011-03-03 18:28:00,2011-11-29 12:27:00
16011.0,3362.71,16,2042,2010-08-12 16:34:00,2011-12-08 14:12:00
13148.0,3348.48,17,1828,2010-10-12 13:06:00,2011-10-11 15:23:00
13015.0,3346.2799999999997,5,1617,2011-04-04 14:28:00,2011-10-17 13:19:00
12643.0,3344.64,6,1808,2011-03-05 12:02:00,2011-11-01 11:48:00
15708.0,3329.72,11,1258,2010-05-12 10:25:00,2011-10-30 10:54:00
15676.0,3324.09,5,2231,2011-01-03 10:19:00,2011-11-30 17:39:00
12594.0,3320.22,11,1776,2011-01-21 09:52:00,2011-10-24 12:44:00
16818.0,3317.97,13,2163,2011-01-06 12:19:00,2011-11-29 10:41:00
14227.0,3315.71,15,1811,2011-02-28 12:27:00,2011-11-13 15:48:00
16556.0,3313.79,7,1890,2010-12-14 13:32:00,2011-08-26 11:58:00
13373.0,3312.25,3,1651,2011-04-07 12:19:00,2011-10-10 10:51:00
14841.0,3295.76,6,1778,2010-12-16 10:28:00,2011-11-10 09:41:00
17183.0,3286.91,8,1264,2011-02-12 10:07:00,2011-11-17 14:41:00
12480.0,3281.63,4,1707,2011-03-17 13:23:00,2011-11-11 14:52:00
12406.0,3280.75,3,1809,2011-09-06 10:23:00,2011-11-17 19:22:00
16717.0,3278.36,9,1568,2010-08-12 16:48:00,2011-11-30 17:42:00
17723.0,3276.4,6,792,2011-01-06 16:23:00,2011-09-05 14:44:00
14702.0,3250.64,18,1444,2010-09-12 19:23:00,2011-11-21 11:50:00
13952.0,3246.091,3,1425,2011-04-15 09:27:00,2011-12-05 19:27:00
15764.0,3245.47,10,2036,2011-02-08 17:31:00,2011-12-09 17:58:00
17050.0,3228.84,6,1614,2011-02-13 12:41:00,2011-06-03 14:15:00
15622.0,3224.53,16,1552,2011-01-04 12:16:00,2011-10-27 16:44:00
13880.0,3219.77,13,1842,2010-07-12 14:00:00,2011-11-18 13:44:00
12613.0,3218.98,6,1596,2011-03-22 15:42:00,2011-10-13 14:59:00
12619.0,3214.81,13,3354,2011-03-31 13:10:00,2011-11-23 14:52:00
15443.0,3212.16,8,1660,2011-01-23 13:25:00,2011-11-27 12:29:00
16107.0,3204.16,7,1176,2011-07-22 12:41:00,2011-11-22 09:40:00
17220.0,3198.25,14,1905,2010-10-12 14:54:00,2011-11-15 13:47:00
13868.0,3192.54,2,1964,2011-01-11 12:45:00,2011-02-12 16:32:00
17685.0,3191.5299999999997,7,1956,2010-02-12 14:42:00,2011-12-09 12:27:00
13758.0,3190.55,7,1844,2010-01-12 12:08:00,2011-11-28 11:11:00
14844.0,3189.81,4,1833,2011-06-16 09:28:00,2011-12-04 13:10:00
14388.0,3172.04,10,1933,2010-02-12 11:02:00,2011-11-29 13:32:00
16837.0,3167.73,12,1562,2011-03-05 12:04:00,2011-11-10 11:49:00
13268.0,3167.64,15,3635,2011-01-11 11:31:00,2011-12-04 11:58:00
16041.0,3166.4,3,1584,2011-07-21 16:27:00,2011-09-11 12:25:00
17863.0,3160.0,6,2638,2010-05-12 13:21:00,2011-11-10 13:45:00
12456.0,3153.89,4,1616,2011-03-30 09:12:00,2011-10-26 14:41:00
14145.0,3148.2,5,636,2011-04-07 12:58:00,2011-10-24 12:10:00
15632.0,3147.31,10,2049,2011-03-31 11:53:00,2011-11-24 09:51:00
15065.0,3135.98,6,1355,2011-02-11 09:45:00,2011-06-28 11:44:00
17231.0,3127.82,14,1736,2010-12-13 13:09:00,2011-11-27 15:18:00
13685.0,3119.44,7,5056,2011-05-12 14:23:00,2011-10-25 13:14:00
14175.0,3108.06,7,1461,2011-01-14 12:22:00,2011-11-10 11:55:00
17672.0,3106.62,4,1672,2011-03-02 13:29:00,2011-10-27 10:56:00
13869.0,3104.95,4,1721,2010-12-17 15:14:00,2011-08-08 13:53:00
13742.0,3102.42,14,1116,2011-01-23 14:59:00,2011-11-23 11:07:00
13135.0,3096.0,1,4300,2011-05-27 10:52:00,2011-05-27 10:52:00
17059.0,3095.04,5,1855,2010-05-12 12:35:00,2011-10-11 12:27:00
14235.0,3093.86,6,1947,2011-03-24 13:23:00,2011-11-29 13:26:00
14099.0,3092.97,12,2177,2010-12-20 11:14:00,2011-11-23 13:53:00
15491.0,3090.85,7,1624,2011-04-18 10:04:00,2011-10-06 17:21:00
14257.0,3087.27,6,1677,2011-01-25 10:49:00,2011-10-19 13:38:00
16326.0,3085.96,15,689,2011-01-30 10:33:00,2011-11-24 11:57:00
13362.0,3085.49,5,1379,2011-02-25 11:33:00,2011-11-30 14:41:00
16905.0,3085.48,8,1407,2010-03-12 10:43:00,2011-11-20 13:37:00
15998.0,3084.17,6,2037,2010-12-12 13:32:00,2011-09-13 15:37:00
13047.0,3079.1,18,1355,2010-01-12 08:34:00,2011-10-24 14:02:00
12910.0,3075.04,8,1692,2011-05-26 10:12:00,2011-12-04 10:01:00
14565.0,3073.77,6,1532,2010-12-13 13:25:00,2011-08-18 15:51:00
18272.0,3064.7799999999997,7,2044,2011-04-28 18:11:00,2011-12-07 15:42:00
16218.0,3054.87,8,2077,2010-01-12 11:29:00,2011-10-11 09:59:00
16940.0,3049.88,3,2169,2011-02-23 12:27:00,2011-10-18 13:15:00
14456.0,3047.63,14,2901,2011-04-12 13:48:00,2011-11-17 17:18:00
16686.0,3043.48,9,2025,2010-12-19 14:41:00,2011-10-23 13:49:00
16607.0,3038.67,16,2822,2010-12-16 08:41:00,2011-12-10 11:32:00
16709.0,3029.87,5,851,2011-03-03 10:55:00,2011-09-16 10:56:00
17799.0,3026.08,11,1755,2010-12-13 13:10:00,2011-11-17 15:16:00
16156.0,3024.62,13,1270,2011-01-12 12:42:00,2011-11-15 17:14:00
13631.0,3021.77,12,460,2011-01-09 09:57:00,2011-07-28 19:27:00
18094.0,3017.3,7,2518,2011-02-21 08:50:00,2011-09-19 09:28:00
16678.0,3013.83,17,2368,2011-02-03 09:24:00,2011-12-08 16:07:00
12598.0,3002.68,9,1940,2011-01-07 11:43:00,2011-11-30 12:18:00
15861.0,3000.36,9,2543,2011-03-17 20:12:00,2011-11-27 15:59:00
12395.0,2998.28,15,2113,2010-03-12 16:35:00,2011-12-05 10:15:00
14307.0,2995.72,6,2058,2010-01-12 11:41:00,2011-12-09 09:38:00
12670.0,2986.15,6,1391,2011-02-09 09:51:00,2011-11-29 15:23:00
12916.0,2982.35,5,1111,2011-01-23 10:43:00,2011-07-24 10:35:00
15687.0,2981.5,11,1308,2011-01-02 13:15:00,2011-11-16 10:57:00
15854.0,2974.65,12,939,2010-12-13 11:47:00,2011-09-14 12:25:00
16497.0,2965.69,6,1396,2011-01-25 14:47:00,2011-10-21 10:55:00
15514.0,2963.19,13,1791,2010-10-12 13:50:00,2011-11-27 14:40:00
17659.0,2954.75,14,1486,2010-02-12 16:46:00,2011-11-22 13:29:00
14639.0,2952.34,8,1428,2010-12-13 13:50:00,2011-11-08 13:41:00
17084.0,2949.75,2,1816,2011-04-11 14:49:00,2011-04-11 14:54:00
14146.0,2949.57,6,1886,2010-12-17 15:52:00,2011-09-19 15:01:00
12754.0,2949.12,5,6479,2011-04-02 10:31:00,2011-07-03 16:40:00
16393.0,2941.05,20,1529,2010-05-12 13:10:00,2011-11-28 13:58:00
17444.0,2940.04,3,2119,2011-06-20 09:04:00,2011-11-07 10:33:00
14868.0,2939.64,9,1399,2011-01-07 10:39:00,2011-11-18 14:40:00
14032.0,2929.84,18,2008,2010-08-12 10:53:00,2011-12-04 15:30:00
14530.0,2925.91,6,1410,2011-02-16 10:47:00,2011-11-14 10:38:00
17512.0,2920.04,11,2752,2011-02-16 09:03:00,2011-11-11 12:11:00
12906.0,2919.81,5,1749,2011-09-22 15:03:00,2011-11-28 09:55:00
13451.0,2916.45,6,2143,2011-03-15 13:01:00,2011-12-05 18:49:00
14543.0,2916.17,21,600,2010-10-12 11:51:00,2011-11-11 12:45:00
12438.0,2906.85,2,1180,2011-07-22 13:29:00,2011-11-25 13:28:00
17924.0,2894.33,13,1141,2010-01-12 10:51:00,2011-11-28 14:26:00
18144.0,2888.75,12,1343,2010-01-12 13:45:00,2011-11-05 13:20:00
15673.0,2881.02,4,1514,2011-01-16 16:25:00,2011-12-09 16:12:00
14251.0,2879.7,5,1674,2011-08-12 08:32:00,2011-11-29 12:07:00
16633.0,2878.15,7,1137,2011-04-19 14:36:00,2011-12-06 11:48:00
14005.0,2874.72,5,2478,2011-06-17 08:09:00,2011-11-30 12:41:00
13901.0,2867.2,5,1739,2011-01-25 09:01:00,2011-09-28 14:48:00
15628.0,2865.64,10,1882,2010-08-12 09:51:00,2011-11-15 09:15:00
12685.0,2863.08,6,1523,2011-07-09 10:28:00,2011-11-11 13:46:00
18145.0,2861.55,4,2625,2011-01-31 12:10:00,2011-11-27 11:22:00
14299.0,2855.35,18,2013,2010-08-12 13:33:00,2011-12-10 12:58:00
12473.0,2848.23,9,2363,2011-01-06 10:15:00,2011-10-17 11:27:00
12408.0,2842.57,9,1399,2011-02-09 10:27:00,2011-08-04 17:08:00
14535.0,2841.09,4,1825,2011-04-08 15:04:00,2011-11-10 16:24:00
14711.0,2838.2,12,966,2011-03-05 16:49:00,2011-11-29 14:58:00
14852.0,2836.69,6,1747,2011-01-04 13:22:00,2011-12-10 13:20:00
17596.0,2827.93,7,4400,2010-06-12 12:34:00,2011-11-16 14:11:00
13174.0,2817.03,3,1395,2010-05-12 16:24:00,2011-11-23 14:35:00
15984.0,2816.97,11,1833,2010-06-12 13:21:00,2011-09-29 19:30:00
12356.0,2811.43,3,1591,2011-01-18 09:50:00,2011-11-17 08:40:00
16081.0,2806.9,5,1477,2010-08-12 11:16:00,2011-10-14 13:06:00
14572.0,2803.69,10,1425,2011-01-19 17:21:00,2011-10-30 14:04:00
12758.0,2791.59,2,2135,2011-08-03 12:05:00,2011-08-15 10:22:00
17739.0,2786.05,8,856,2010-12-14 14:26:00,2011-11-28 09:12:00
16928.0,2781.5,19,2094,2010-01-12 15:21:00,2011-11-08 15:45:00
12388.0,2780.66,6,1462,2011-01-17 11:12:00,2011-11-24 12:30:00
14112.0,2774.17,12,1608,2011-01-08 12:16:00,2011-11-17 12:30:00
13769.0,2771.87,16,1152,2010-07-12 13:28:00,2011-10-11 14:52:00
17644.0,2768.98,17,1741,2011-01-21 17:18:00,2011-11-08 14:53:00
15356.0,2766.5,10,1673,2010-06-12 14:05:00,2011-09-29 13:11:00
13735.0,2766.18,8,1083,2011-04-19 12:40:00,2011-11-15 11:14:00
13230.0,2763.41,15,1544,2010-09-12 19:28:00,2011-10-11 20:01:00
16871.0,2761.49,7,1250,2011-03-14 10:31:00,2011-11-17 19:27:00
15114.0,2760.56,10,3096,2011-06-05 14:22:00,2011-11-02 08:45:00
16764.0,2758.25,18,1247,2011-01-09 16:46:00,2011-11-30 11:30:00
14626.0,2757.07,7,1387,2011-01-12 08:55:00,2011-11-16 10:37:00
15993.0,2756.82,10,2042,2011-01-12 10:41:00,2011-11-24 09:15:00
16316.0,2755.56,12,1466,2010-12-16 14:26:00,2011-09-22 10:11:00
12578.0,2753.36,4,1171,2011-01-13 15:34:00,2011-11-18 13:30:00
13870.0,2751.25,10,1320,2011-02-11 12:35:00,2011-10-30 16:11:00
14854.0,2749.89,8,1822,2011-01-04 14:53:00,2011-10-03 12:22:00
17504.0,2745.28,10,1456,2011-01-21 11:09:00,2011-10-05 11:21:00
14903.0,2744.48,10,1491,2011-02-06 14:17:00,2011-11-18 16:07:00
17213.0,2741.08,11,1167,2010-08-12 13:03:00,2011-11-02 15:22:00
14125.0,2740.43,3,1640,2011-09-22 15:40:00,2011-11-29 12:47:00
14121.0,2740.3,6,2078,2011-01-12 09:29:00,2011-11-29 13:43:00
16003.0,2735.37,5,1185,2010-12-15 12:09:00,2011-10-11 09:57:00
12380.0,2720.56,5,1126,2011-07-06 09:49:00,2011-11-18 11:27:00
18230.0,2716.6,10,1298,2010-09-12 14:47:00,2011-11-30 13:22:00
12840.0,2714.27,6,1505,2011-04-05 15:44:00,2011-10-06 10:29:00
13285.0,2709.12,4,2051,2011-01-07 14:53:00,2011-11-16 13:19:00
13654.0,2707.33,6,2182,2011-05-22 10:21:00,2011-11-04 14:07:00
13971.0,2702.22,11,1818,2011-01-12 08:27:00,2011-12-05 19:33:00
18097.0,2692.85,7,1685,2010-12-20 14:49:00,2011-08-31 13:19:00
14107.0,2688.48,8,1788,2010-10-12 13:29:00,2011-10-19 12:12:00
17386.0,2686.42,6,1902,2011-01-09 13:46:00,2011-08-18 12:23:00
14732.0,2686.34,10,1402,2011-01-03 11:55:00,2011-12-09 15:29:00
15796.0,2666.61,10,859,2011-05-06 11:29:00,2011-11-22 13:41:00
14713.0,2664.26,12,1613,2010-09-12 18:58:00,2011-11-30 16:26:00
12360.0,2662.06,3,1165,2011-05-23 09:43:00,2011-10-18 15:22:00
14439.0,2661.2400000000002,1,526,2011-01-24 11:39:00,2011-01-24 11:39:00
17069.0,2655.22,13,1482,2010-01-12 16:49:00,2011-12-07 11:23:00
13851.0,2651.46,3,1705,2011-02-24 17:18:00,2011-05-09 12:36:00
15321.0,2650.73,4,1163,2011-02-21 11:10:00,2011-10-21 13:58:00
15696.0,2644.46,12,1022,2011-01-04 10:46:00,2011-10-05 16:16:00
13804.0,2635.79,7,1498,2011-02-23 09:09:00,2011-09-22 12:29:00
15671.0,2635.49,10,1681,2011-03-14 09:37:00,2011-11-21 12:43:00
17402.0,2633.85,13,701,2010-05-12 13:53:00,2011-10-20 12:40:00
18077.0,2633.01,11,1878,2010-08-12 10:21:00,2011-11-08 13:25:00
13771.0,2631.7,5,1476,2011-05-24 12:57:00,2011-06-13 16:08:00
16618.0,2630.64,6,1362,2011-01-21 11:55:00,2011-08-11 13:52:00
12721.0,2628.98,7,1954,2010-09-12 10:14:00,2011-09-21 12:26:00
15752.0,2628.93,8,1973,2010-02-12 09:43:00,2011-10-31 11:37:00
17965.0,2622.57,14,1556,2010-05-12 15:54:00,2011-12-01 10:58:00
18210.0,2621.38,6,1398,2011-03-17 16:58:00,2011-11-30 08:43:00
14262.0,2618.23,8,1645,2011-01-12 14:17:00,2011-11-22 10:35:00
12708.0,2616.32,16,1270,2010-06-12 10:43:00,2011-11-03 09:39:00
12625.0,2614.32,3,1577,2011-01-24 13:27:00,2011-12-05 09:54:00
12836.0,2612.86,4,1064,2011-01-02 11:19:00,2011-11-10 15:10:00
17346.0,2611.58,16,1639,2010-01-12 14:34:00,2011-12-10 11:58:00
16255.0,2609.3,10,1760,2010-09-12 14:25:00,2011-11-23 12:40:00
12726.0,2609.1,7,3143,2010-12-17 12:56:00,2011-11-11 13:35:00
16241.0,2607.87,13,1453,2010-05-12 11:04:00,2011-12-10 12:19:00
14408.0,2606.53,7,1616,2011-01-08 11:23:00,2011-11-29 11:41:00
13422.0,2601.55,2,1321,2011-06-10 13:42:00,2011-10-19 13:45:00
13644.0,2597.52,5,2060,2011-01-12 08:18:00,2011-11-23 14:07:00
16919.0,2596.45,11,1413,2010-06-12 12:52:00,2011-12-04 15:23:00
18260.0,2595.0,8,1469,2010-12-16 18:23:00,2011-09-01 14:42:00
15782.0,2593.94,4,863,2011-10-21 09:23:00,2011-11-30 10:49:00
13983.0,2590.46,13,1170,2010-08-12 10:38:00,2011-12-10 14:33:00
13895.0,2588.12,5,1364,2011-04-10 11:33:00,2011-11-18 17:15:00
13021.0,2584.4,12,1336,2010-09-12 14:12:00,2011-11-14 10:28:00
12520.0,2582.5099999999998,6,1430,2011-03-17 18:13:00,2011-11-03 11:35:00
12600.0,2581.04,11,773,2010-03-12 12:57:00,2011-11-11 10:29:00
13911.0,2580.91,9,2731,2011-02-14 14:13:00,2011-10-13 15:43:00
15485.0,2575.0,3,1306,2010-01-12 13:23:00,2011-09-11 14:31:00
15521.0,2574.65,13,1674,2011-02-11 16:39:00,2011-11-05 12:59:00
17655.0,2571.74,8,956,2010-08-12 16:45:00,2011-11-29 11:34:00
15033.0,2571.02,11,1692,2011-01-14 13:28:00,2011-11-14 13:12:00
16308.0,2560.0,4,8000,2011-02-11 11:24:00,2011-08-24 10:52:00
14397.0,2556.68,23,1852,2011-04-08 18:31:00,2011-12-06 15:20:00
15572.0,2552.86,7,1229,2011-05-04 10:46:00,2011-11-14 12:14:00
13136.0,2545.38,11,1312,2010-09-12 15:34:00,2011-12-09 18:16:00
13344.0,2543.72,3,971,2011-03-10 09:44:00,2011-07-03 10:28:00
14676.0,2543.24,8,2498,2011-01-03 14:26:00,2011-11-02 13:38:00
14334.0,2539.46,9,1730,2010-12-16 17:37:00,2011-11-23 10:01:00
13883.0,2538.75,9,1368,2011-01-17 16:45:00,2011-12-05 19:50:00
18075.0,2538.72,14,1437,2010-12-14 10:48:00,2011-11-16 15:21:00
14243.0,2535.88,14,1204,2010-09-12 08:34:00,2011-09-09 12:53:00
13471.0,2531.58,4,1590,2011-04-12 11:45:00,2011-11-18 09:57:00
16912.0,2528.67,14,1014,2011-01-20 15:42:00,2011-11-16 15:51:00
17317.0,2524.02,5,1074,2011-10-18 09:07:00,2011-11-09 12:45:00
15245.0,2515.84,3,1784,2011-03-23 13:42:00,2011-07-28 18:56:00
17728.0,2515.68,5,1464,2011-05-10 08:17:00,2011-11-18 15:37:00
17314.0,2514.76,11,1884,2011-01-02 10:15:00,2011-12-10 14:56:00
